unix_ts,mains,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15,sub16,sub17,sub18,sub19,sub20,sub21,sub22,sub23,sub24
1460088416,,0,1,0,2,0,0,26,0,0,0,175,106,18,18,0,0,57,155,23,110,207,42,49,79
1460088417,,0,1,0,2,0,0,26,0,0,0,174,106,19,18,0,0,57,155,23,111,207,42,49,80
1460088418,,0,1,0,1,0,0,26,0,0,0,173,107,19,18,0,0,57,155,23,111,209,42,49,80
1460088419,,0,1,0,2,0,0,26,0,0,0,174,97,18,19,0,0,57,155,24,111,207,41,49,79
1460088420,,0,1,0,2,0,0,26,0,0,0,174,97,18,19,0,0,57,155,23,111,209,42,49,78
1460088421,,0,1,0,2,0,0,26,0,0,0,174,85,19,19,0,0,57,155,23,111,208,42,49,78
1460088422,,0,1,0,2,0,0,26,0,0,0,173,106,18,19,0,0,57,155,23,111,208,42,49,78
1460088423,,0,1,0,2,0,0,26,0,0,0,174,106,18,18,0,0,57,155,23,111,208,42,49,79
1460088424,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,57,155,23,111,209,41,49,79
1460088425,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,57,155,23,111,208,42,49,80
1460088426,,0,1,0,2,0,0,26,0,0,0,173,106,18,19,0,0,57,155,23,111,208,41,49,79
1460088427,1084,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,57,155,23,111,208,42,49,79
1460088428,,0,1,0,2,0,0,26,0,0,0,174,106,18,18,0,0,57,155,24,111,209,42,49,79
1460088429,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,57,155,23,111,209,42,49,78
1460088430,,0,1,0,2,0,0,26,0,0,0,173,106,18,19,0,0,57,155,23,111,209,42,49,78
1460088431,,0,1,0,2,0,0,26,0,0,0,173,106,18,19,0,0,57,155,24,111,208,41,45,81
1460088432,,0,1,0,2,0,0,26,0,0,0,173,106,18,19,0,0,57,155,24,112,209,42,41,79
1460088433,,0,1,0,2,0,0,26,0,0,0,173,97,18,18,0,0,57,155,24,111,207,42,41,78
1460088434,,0,1,0,2,0,0,26,0,0,0,173,97,18,18,0,0,57,155,24,111,209,41,41,79
1460088435,,0,1,0,2,0,0,26,0,0,0,173,97,18,19,0,0,57,155,24,111,209,41,41,79
1460088436,,0,1,0,2,0,0,26,0,0,0,174,97,18,19,0,0,57,156,24,111,209,41,41,79
1460088437,,0,1,0,2,0,0,26,0,0,0,174,97,18,19,0,0,57,155,24,111,208,41,41,79
1460088438,,0,1,0,2,0,0,26,0,0,0,174,97,18,18,0,0,57,155,24,111,208,42,41,79
1460088439,,0,1,0,2,0,0,26,0,0,0,173,97,19,19,0,0,57,155,24,111,208,42,41,78
1460088440,,0,1,0,2,0,0,26,0,0,0,174,96,18,19,0,0,57,155,24,111,209,41,41,78
1460088441,,0,1,0,2,0,0,26,0,0,0,174,97,19,18,0,0,57,155,25,111,209,42,41,78
1460088442,1067,0,1,0,2,0,0,26,0,0,0,175,96,18,19,0,0,57,155,24,111,209,41,41,78
1460088443,,0,1,0,2,0,0,26,0,0,0,174,97,18,19,0,0,57,155,24,111,209,42,42,78
1460088444,,0,1,0,2,0,0,26,0,0,0,175,96,18,19,0,0,57,155,24,111,209,42,41,80
1460088445,,0,1,0,2,0,0,26,0,0,0,174,97,18,19,0,0,57,155,24,111,208,41,41,79
1460088446,,0,1,0,2,0,0,26,0,0,0,173,106,19,19,0,0,57,155,24,111,208,42,41,78
1460088447,,0,1,0,2,0,0,26,0,0,0,173,106,19,19,0,0,57,155,24,111,209,41,42,78
1460088448,,0,1,0,2,0,0,26,0,0,0,175,106,18,18,0,0,57,155,24,111,208,41,41,79
1460088449,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,57,155,23,111,210,41,41,79
1460088450,,0,1,0,2,0,0,26,0,0,0,173,106,18,19,0,0,57,155,23,111,209,42,41,78
1460088451,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,57,155,23,111,207,41,41,78
1460088452,,0,1,0,2,0,0,26,0,0,0,173,106,19,18,0,0,57,155,23,111,209,42,41,78
1460088453,,0,1,0,2,0,0,26,0,0,0,172,106,19,19,0,0,57,155,23,111,208,42,41,78
1460088454,,0,1,0,1,0,0,26,0,0,0,174,106,18,19,0,0,57,155,23,111,209,42,41,78
1460088455,,0,1,0,2,0,0,26,0,0,0,173,106,18,19,0,0,57,155,23,111,210,42,41,78
1460088456,,0,1,0,2,0,0,26,0,0,0,173,106,18,19,0,0,71,155,23,111,207,41,41,79
1460088457,1090,0,1,0,2,0,0,26,0,0,0,174,106,18,18,0,0,71,155,23,111,209,41,41,78
1460088458,,0,1,0,2,0,0,26,0,0,0,174,106,19,18,0,0,70,155,23,110,208,41,41,78
1460088459,,0,1,0,2,0,0,26,0,0,0,174,106,19,19,0,0,71,155,23,110,207,41,41,78
1460088460,,0,1,0,2,0,0,26,0,0,0,175,106,19,19,0,0,70,155,23,111,207,41,41,78
1460088461,,0,1,0,2,0,0,26,0,0,0,174,97,19,19,0,0,70,155,23,110,209,41,41,79
1460088462,,0,1,0,2,0,0,26,0,0,0,174,96,19,18,0,0,70,155,23,110,210,41,41,79
1460088463,,0,1,0,2,0,0,26,0,0,0,174,97,19,19,0,0,70,155,24,110,209,41,41,78
1460088464,,0,1,0,2,0,0,26,0,0,0,175,96,19,19,0,0,70,155,23,110,208,41,41,78
1460088465,,0,1,0,2,0,0,26,0,0,0,173,97,18,18,0,0,70,155,23,111,207,42,41,79
1460088466,,0,1,0,2,0,0,26,0,0,0,175,96,18,19,0,0,70,155,23,110,208,41,41,79
1460088467,,0,1,0,2,0,0,26,0,0,0,175,97,19,19,0,0,70,155,23,110,209,42,41,80
1460088468,,0,1,0,2,0,0,26,0,0,0,175,97,18,19,0,0,70,155,23,110,208,41,41,78
1460088469,,0,1,0,2,0,0,26,0,0,0,174,97,18,19,0,0,70,155,23,110,209,41,41,79
1460088470,,0,1,0,2,0,0,26,0,0,0,173,96,18,19,0,0,70,155,23,110,208,41,41,78
1460088471,,0,1,0,2,0,0,26,0,0,0,174,97,19,18,0,0,70,50,23,3,208,42,41,78
1460088472,885,0,1,0,2,0,0,26,0,0,0,175,96,19,18,0,0,70,50,24,2,209,42,41,78
1460088473,,0,1,0,2,0,0,26,0,0,0,175,97,19,19,0,0,70,50,23,3,209,42,41,78
1460088474,,0,1,0,2,0,0,26,0,0,0,173,97,18,19,0,0,70,50,23,3,209,42,41,79
1460088475,,0,1,0,2,0,0,26,0,0,0,173,97,19,19,0,0,70,50,23,3,208,42,41,79
1460088476,,0,1,0,2,0,0,26,0,0,0,173,97,18,19,0,0,70,50,23,3,209,41,41,78
1460088477,,0,1,0,2,0,0,26,0,0,0,173,97,18,19,0,0,70,50,23,2,208,42,41,78
1460088478,,0,1,0,2,0,0,26,0,0,0,174,96,19,19,0,0,70,50,23,3,209,42,41,79
1460088479,,0,1,0,2,0,0,26,0,0,0,174,97,19,19,0,0,70,50,23,3,208,42,41,79
1460088480,,0,1,0,2,0,0,26,0,0,0,174,99,18,19,0,0,70,50,23,2,207,42,41,78
1460088481,,0,1,0,2,0,0,26,0,0,0,175,100,18,19,0,0,70,50,23,3,208,42,41,78
1460088482,,0,1,0,2,0,0,26,0,0,0,175,99,18,19,0,0,70,50,23,2,209,42,41,79
1460088483,,0,1,0,2,0,0,26,0,0,0,175,99,18,19,0,0,70,50,23,3,209,42,41,78
1460088484,,0,1,0,2,0,0,26,0,0,0,175,99,18,19,0,0,70,50,23,3,208,42,41,79
1460088485,,0,1,0,2,0,0,26,0,0,0,175,100,18,19,0,0,70,50,24,2,209,42,41,78
1460088486,,0,1,0,2,0,0,26,0,0,0,174,110,18,19,0,0,70,50,23,3,208,42,41,78
1460088487,879,0,1,0,2,0,0,26,0,0,0,174,109,18,19,0,0,70,50,23,2,209,42,41,78
1460088488,,0,1,0,2,0,0,26,0,0,0,175,110,18,19,0,0,70,50,23,2,208,42,41,79
1460088489,,0,1,0,2,0,0,26,0,0,0,174,110,18,18,0,0,70,50,23,2,207,42,41,78
1460088490,,0,1,0,2,0,0,26,0,0,0,174,110,19,19,0,0,70,50,23,3,209,42,42,78
1460088491,,0,1,0,2,0,0,26,0,0,0,175,110,18,19,0,0,70,50,22,2,207,41,41,79
1460088492,,0,1,0,2,0,0,26,0,0,0,173,99,18,19,0,0,70,49,23,2,207,42,41,79
1460088493,,0,1,0,2,0,0,26,0,0,0,175,100,18,19,0,0,70,50,23,2,209,42,41,78
1460088494,,0,1,0,2,0,0,26,0,0,0,174,99,18,19,0,0,70,50,23,3,209,42,42,77
1460088495,,0,1,0,2,0,0,26,0,0,0,174,99,19,19,0,0,70,50,23,2,208,42,41,79
1460088496,,0,1,0,2,0,0,26,0,0,0,174,98,18,19,0,0,70,50,23,2,209,42,41,78
1460088497,,0,1,0,2,0,0,26,0,0,0,175,97,18,19,0,0,70,50,23,3,208,42,41,78
1460088498,,0,1,0,2,0,0,26,0,0,0,174,96,18,19,0,0,70,50,23,3,207,42,41,77
1460088499,,0,1,0,2,0,0,26,0,0,0,174,96,18,19,0,0,70,50,23,2,208,42,41,78
1460088500,,0,1,0,2,0,0,26,0,0,0,174,97,19,19,0,0,70,50,23,3,207,42,41,79
1460088501,,0,1,0,2,0,0,26,0,0,0,174,96,18,19,0,0,70,50,23,2,209,42,41,78
1460088502,865,0,1,0,2,0,0,26,0,0,0,175,96,18,19,0,0,70,49,23,2,208,42,41,79
1460088503,,0,1,0,2,0,0,26,0,0,0,175,96,18,19,0,0,70,50,23,2,208,41,41,78
1460088504,,0,1,0,2,0,0,26,0,0,0,175,97,18,19,0,0,70,50,22,3,209,41,41,78
1460088505,,0,1,0,2,0,0,26,0,0,0,175,96,18,19,0,0,70,50,23,2,208,42,41,78
1460088506,,0,1,0,2,0,0,26,0,0,0,174,97,18,19,0,0,70,50,23,2,208,42,41,78
1460088507,,0,1,0,2,0,0,26,0,0,0,175,96,18,19,0,0,70,50,23,3,207,42,41,78
1460088508,,0,1,0,2,0,0,26,0,0,0,175,96,19,19,0,0,70,50,23,2,207,42,44,79
1460088509,,0,1,0,2,0,0,26,0,0,0,176,96,18,19,0,0,70,50,23,3,210,42,44,79
1460088510,,0,1,0,2,0,0,26,0,0,0,176,106,18,19,0,0,70,50,23,3,209,42,43,79
1460088511,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,23,2,209,42,42,78
1460088512,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,22,2,208,42,42,79
1460088513,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,49,23,2,209,42,42,78
1460088514,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,50,23,3,208,42,42,78
1460088515,,0,1,0,2,0,0,26,0,0,0,176,106,18,19,0,0,70,50,23,2,207,42,42,78
1460088516,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,23,2,209,42,42,80
1460088517,876,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,22,2,207,42,42,78
1460088518,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,50,23,2,208,42,42,78
1460088519,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,50,23,3,207,42,42,78
1460088520,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,50,23,2,207,42,42,78
1460088521,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,23,2,208,42,42,78
1460088522,,0,1,0,2,0,0,26,0,0,0,175,106,18,18,0,0,70,50,23,2,208,42,42,78
1460088523,,0,1,0,2,0,0,26,0,0,0,176,106,18,19,0,0,70,50,23,2,209,42,42,78
1460088524,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,23,2,207,42,42,78
1460088525,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,50,24,2,209,42,42,79
1460088526,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,23,2,209,42,42,79
1460088527,,0,1,0,2,0,0,26,0,0,0,176,106,18,19,0,0,70,50,23,2,207,42,42,78
1460088528,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,23,3,208,42,42,78
1460088529,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,23,2,208,42,42,78
1460088530,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,50,23,3,207,42,42,80
1460088531,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,23,2,208,42,42,79
1460088532,877,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,22,2,207,42,42,78
1460088533,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,23,2,209,42,42,78
1460088534,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,49,22,3,207,42,42,79
1460088535,,0,1,0,2,0,0,26,0,0,0,175,96,18,19,0,0,70,50,23,2,209,42,42,78
1460088536,,0,1,0,2,0,0,26,0,0,0,174,96,19,19,0,0,70,50,23,2,209,42,42,78
1460088537,,0,1,0,2,0,0,26,0,0,0,175,97,19,18,0,0,70,50,23,2,208,42,44,78
1460088538,,0,1,0,2,0,0,26,0,0,0,174,97,18,19,0,0,70,50,23,2,207,42,41,77
1460088539,,0,1,0,2,0,0,26,0,0,0,175,96,18,19,0,0,70,49,23,3,210,42,42,78
1460088540,,0,1,0,2,0,0,26,0,0,0,174,96,18,19,0,0,70,50,23,2,208,42,41,78
1460088541,,0,1,0,2,0,0,26,0,0,0,174,97,18,18,0,0,70,49,22,2,207,42,42,77
1460088542,,0,1,0,2,0,0,26,0,0,0,174,103,18,18,0,0,70,49,24,2,208,42,41,79
1460088543,,0,1,0,2,0,0,26,0,0,0,174,103,19,18,0,0,70,50,24,2,207,42,41,78
1460088544,,0,1,0,2,0,0,26,0,0,0,174,103,18,19,0,0,70,50,24,3,208,42,42,78
1460088545,,0,1,0,2,0,0,26,0,0,0,174,103,18,19,0,0,70,50,23,3,207,42,42,78
1460088546,,0,1,0,2,0,0,26,0,0,0,173,103,18,19,0,0,70,50,23,2,208,42,41,79
1460088547,887,0,1,0,2,0,0,26,0,0,0,196,103,18,19,0,0,70,50,23,2,209,42,41,78
1460088548,,0,1,0,2,0,0,26,0,0,0,202,103,18,19,0,0,70,50,23,2,208,42,41,78
1460088549,,0,1,0,2,0,0,26,0,0,0,206,103,18,19,0,0,70,50,23,2,208,42,41,78
1460088550,,0,1,0,2,0,0,26,0,0,0,212,103,18,19,0,0,70,50,23,2,207,42,41,79
1460088551,,0,1,0,2,0,0,26,0,0,0,203,103,18,19,0,0,70,50,23,2,210,42,41,80
1460088552,,0,1,0,2,0,0,26,0,0,0,201,103,18,18,0,0,70,50,23,2,208,42,41,78
1460088553,,0,1,0,2,0,0,26,0,0,0,200,103,19,19,0,0,70,50,23,3,208,42,41,78
1460088554,,0,1,0,2,0,0,26,0,0,0,200,103,18,19,0,0,70,50,23,2,207,42,41,78
1460088555,,0,1,0,2,0,0,26,0,0,0,200,103,18,19,0,0,70,50,23,2,208,42,41,78
1460088556,,0,1,0,2,0,0,26,0,0,0,200,103,18,18,0,0,70,50,23,2,209,42,41,79
1460088557,,0,1,0,2,0,0,26,0,0,0,201,103,18,19,0,0,70,50,23,2,209,42,41,78
1460088558,,0,1,0,2,0,0,26,0,0,0,200,103,18,19,0,0,70,50,23,2,208,42,41,68
1460088559,,0,1,0,2,0,0,26,0,0,0,212,103,19,19,0,0,70,50,22,2,208,42,41,69
1460088560,,0,1,0,2,0,0,26,0,0,0,207,103,19,19,0,0,70,50,23,2,208,42,41,68
1460088561,,0,1,0,2,0,0,26,0,0,0,204,103,18,19,0,0,70,50,23,2,208,41,41,68
1460088562,891,0,1,0,2,0,0,26,0,0,0,204,103,18,19,0,0,70,50,23,2,208,42,41,68
1460088563,,0,1,0,2,0,0,26,0,0,0,204,103,19,19,0,0,70,50,23,2,209,41,41,69
1460088564,,0,1,0,2,0,0,26,0,0,0,203,103,18,19,0,0,70,50,23,2,208,42,44,67
1460088565,,0,1,0,2,0,0,26,0,0,0,203,103,18,19,0,0,70,50,23,2,208,41,42,69
1460088566,,0,1,0,2,0,0,26,0,0,0,203,103,19,19,0,0,70,50,23,2,207,42,42,69
1460088567,,0,1,0,2,0,0,26,0,0,0,201,103,18,19,0,0,70,50,23,2,208,42,42,68
1460088568,,0,1,0,2,0,0,26,0,0,0,202,103,19,19,0,0,70,50,23,2,207,41,42,83
1460088569,,0,1,0,2,0,0,26,0,0,0,202,103,18,19,0,0,70,50,23,2,208,42,38,82
1460088570,,0,1,0,2,0,0,26,0,0,0,203,103,18,19,0,0,70,50,23,2,207,42,38,81
1460088571,,0,1,0,2,0,0,26,0,0,0,203,103,18,19,0,0,70,50,23,2,207,42,38,81
1460088572,,0,1,0,2,0,0,26,0,0,0,202,103,18,18,0,0,70,50,23,2,208,42,38,82
1460088573,,0,1,0,2,0,0,26,0,0,0,202,103,19,19,0,0,70,50,23,2,207,42,38,82
1460088574,,0,1,0,2,0,0,26,0,0,0,202,103,19,19,0,0,70,50,23,3,208,42,38,81
1460088575,,0,1,0,2,0,0,26,0,0,0,203,103,18,18,0,0,70,50,23,2,209,41,38,81
1460088576,,0,1,0,2,0,0,26,0,0,0,202,103,18,19,0,0,70,50,22,3,207,42,40,82
1460088577,900,0,1,0,2,0,0,26,0,0,0,203,103,18,19,0,0,70,50,23,2,209,42,41,81
1460088578,,0,1,0,2,0,0,26,0,0,0,204,103,19,19,0,0,70,50,23,2,208,41,41,80
1460088579,,0,1,0,2,0,0,26,0,0,0,203,103,18,19,0,0,70,50,23,3,209,42,39,81
1460088580,,0,1,0,2,0,0,26,0,0,0,201,103,19,19,0,0,70,50,23,2,207,42,41,81
1460088581,,0,1,0,2,0,0,26,0,0,0,200,103,19,18,0,0,70,50,23,2,207,42,42,82
1460088582,,0,1,0,2,0,0,26,0,0,0,190,103,18,18,0,0,70,50,23,2,209,42,40,80
1460088583,,0,1,0,2,0,0,26,0,0,0,191,103,18,19,0,0,70,50,23,2,208,42,41,80
1460088584,,0,1,0,2,0,0,26,0,0,0,191,107,18,19,0,0,70,50,23,2,207,42,40,81
1460088585,,0,1,0,2,0,0,26,0,0,0,191,106,18,19,0,0,70,50,23,2,207,42,39,80
1460088586,,0,1,0,2,0,0,26,0,0,0,190,106,18,19,0,0,70,50,23,2,208,42,40,80
1460088587,,0,1,0,2,0,0,26,0,0,0,191,107,19,19,0,0,70,50,23,2,207,42,42,80
1460088588,,0,1,0,2,0,0,26,0,0,0,191,107,18,19,0,0,70,50,23,3,208,42,43,80
1460088589,,0,1,0,2,0,0,26,0,0,0,191,107,18,19,0,0,70,50,22,2,207,42,40,80
1460088590,,0,1,0,2,0,0,26,0,0,0,191,107,18,19,0,0,70,50,23,2,207,42,40,79
1460088591,,0,1,0,2,0,0,26,0,0,0,190,107,18,19,0,0,70,50,23,2,208,42,39,79
1460088592,891,0,1,0,2,0,0,26,0,0,0,191,107,18,19,0,0,70,50,23,3,207,42,40,79
1460088593,,0,1,0,2,0,0,26,0,0,0,192,107,19,19,0,0,70,50,23,2,168,42,41,84
1460088594,,0,1,0,2,0,0,26,0,0,0,191,107,18,19,0,0,70,50,23,3,209,42,43,80
1460088595,,0,1,0,2,0,0,26,0,0,0,192,107,18,19,0,0,70,50,23,2,207,42,43,80
1460088596,,0,1,0,2,0,0,26,0,0,0,191,107,18,19,0,0,70,50,23,3,208,41,42,80
1460088597,,0,1,0,2,0,0,26,0,0,0,191,98,18,19,0,0,70,50,23,2,207,41,43,80
1460088598,,0,1,0,2,0,0,26,0,0,0,191,97,19,19,0,0,70,49,23,2,209,42,39,80
1460088599,,0,1,0,2,0,0,26,0,0,0,192,97,18,19,0,0,70,50,23,2,209,42,40,79
1460088600,,0,1,0,2,0,0,26,0,0,0,191,97,18,19,0,0,70,50,23,2,208,42,39,79
1460088601,,0,1,0,2,0,0,26,0,0,0,192,97,18,19,0,0,70,50,23,3,208,42,39,79
1460088602,,0,1,0,2,0,0,26,0,0,0,191,94,18,19,0,0,70,50,23,2,209,42,38,80
1460088603,,0,1,0,2,0,0,26,0,0,0,192,94,18,19,0,0,70,50,24,3,209,42,39,79
1460088604,,0,1,0,2,0,0,26,0,0,0,191,93,18,19,0,0,70,50,23,2,208,42,39,79
1460088605,,0,1,0,2,0,0,26,0,0,0,192,93,18,19,0,0,70,50,23,2,207,42,39,78
1460088606,,0,1,0,2,0,0,26,0,0,0,190,94,18,18,0,0,70,50,23,2,208,42,38,80
1460088607,877,0,1,0,2,0,0,26,0,0,0,191,93,18,18,0,0,70,50,23,2,208,42,40,80
1460088608,,0,1,0,2,0,0,26,0,0,0,191,93,18,19,0,0,70,50,23,2,207,42,39,79
1460088609,,0,1,0,2,0,0,26,0,0,0,190,94,18,19,0,0,70,50,23,2,209,42,41,80
1460088610,,0,1,0,2,0,0,26,0,0,0,191,93,18,19,0,0,70,50,23,3,208,42,42,81
1460088611,,0,1,0,2,0,0,26,0,0,0,191,94,18,19,0,0,70,50,23,3,208,42,39,79
1460088612,,0,1,0,2,0,0,26,0,0,0,191,94,18,19,0,0,70,50,23,2,207,42,39,79
1460088613,,0,1,0,2,0,0,26,0,0,0,190,93,18,19,0,0,70,50,23,2,209,42,39,79
1460088614,,0,1,0,2,0,0,26,0,0,0,191,97,18,19,0,0,70,50,23,2,207,42,39,78
1460088615,,0,1,0,2,0,0,26,0,0,0,191,106,18,19,0,0,70,50,23,3,208,42,39,78
1460088616,,0,1,0,2,0,0,26,0,0,0,191,106,18,19,0,0,70,50,23,2,207,42,40,79
1460088617,,0,1,0,2,0,0,26,0,0,0,192,106,19,19,0,0,70,50,23,2,207,42,39,78
1460088618,,0,1,0,2,0,0,26,0,0,0,191,106,18,19,0,0,70,49,22,3,208,42,39,79
1460088619,,0,1,0,2,0,0,26,0,0,0,192,106,18,19,0,0,70,50,23,2,208,42,39,80
1460088620,,0,1,0,2,0,0,26,0,0,0,191,106,18,19,0,0,70,50,23,2,207,42,41,79
1460088621,,0,1,0,2,0,0,26,0,0,0,192,106,19,19,0,0,70,50,23,3,206,42,40,79
1460088622,890,0,1,0,2,0,0,26,0,0,0,191,106,18,19,0,0,70,50,23,2,206,42,43,78
1460088623,,0,1,0,2,0,0,26,0,0,0,191,106,18,19,0,0,70,50,23,3,206,42,39,79
1460088624,,0,1,0,2,0,0,26,0,0,0,191,106,19,19,0,0,70,49,23,2,206,42,39,79
1460088625,,0,1,0,2,0,0,26,0,0,0,191,106,18,19,0,0,70,50,23,2,206,42,39,79
1460088626,,0,1,0,2,0,0,26,0,0,0,191,106,18,19,0,0,70,50,23,2,207,42,39,79
1460088627,,0,1,0,2,0,0,26,0,0,0,191,106,18,18,0,0,70,49,23,2,206,42,38,80
1460088628,,0,1,0,2,0,0,26,0,0,0,191,107,18,19,0,0,70,50,23,2,207,42,38,79
1460088629,,0,1,0,2,0,0,26,0,0,0,191,106,18,19,0,0,70,50,24,2,209,41,38,78
1460088630,,0,1,0,2,0,0,26,0,0,0,191,106,18,19,0,0,70,50,23,2,208,41,38,79
1460088631,,0,1,0,2,0,0,26,0,0,0,190,106,18,19,0,0,70,49,23,2,208,41,38,79
1460088632,,0,1,0,2,0,0,26,0,0,0,191,107,19,19,0,0,70,50,23,2,208,42,38,78
1460088633,,0,1,0,2,0,0,26,0,0,0,191,106,18,19,0,0,70,49,23,2,208,41,38,78
1460088634,,0,1,0,2,0,0,26,0,0,0,191,106,19,18,0,0,70,50,23,2,208,42,38,78
1460088635,,0,1,0,2,0,0,26,0,0,0,191,107,18,18,0,0,70,50,23,2,206,42,38,79
1460088636,,0,1,0,2,0,0,26,0,0,0,191,107,18,19,0,0,70,49,23,2,208,42,39,79
1460088637,888,0,1,0,2,0,0,26,0,0,0,192,106,18,19,0,0,70,50,23,2,207,41,38,78
1460088638,,0,1,0,2,0,0,26,0,0,0,192,97,18,18,0,0,70,49,23,2,207,41,38,78
1460088639,,0,1,0,2,0,0,26,0,0,0,192,97,18,19,0,0,70,50,23,2,207,41,39,78
1460088640,,0,1,0,2,0,0,26,0,0,0,191,97,18,18,0,0,70,50,23,2,208,41,38,80
1460088641,,0,1,0,2,0,0,26,0,0,0,192,97,19,19,0,0,70,50,23,2,210,42,38,79
1460088642,,0,1,0,2,0,0,26,0,0,0,192,96,19,19,0,0,70,50,23,2,209,41,38,77
1460088643,,0,1,0,2,0,0,26,0,0,0,191,97,18,18,0,0,70,50,23,2,208,41,38,78
1460088644,,0,1,0,2,0,0,26,0,0,0,191,96,18,19,0,0,70,50,23,3,208,42,38,80
1460088645,,0,1,0,2,0,0,26,0,0,0,175,97,18,19,0,0,70,50,23,2,208,41,38,79
1460088646,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,23,2,208,41,38,78
1460088647,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,22,2,207,42,38,78
1460088648,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,50,23,2,209,41,38,79
1460088649,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,50,22,2,208,42,38,79
1460088650,,0,1,0,2,0,0,26,0,0,0,174,106,18,18,0,0,70,49,23,2,207,41,38,78
1460088651,,0,1,0,2,0,0,26,0,0,0,173,106,18,19,0,0,70,50,24,3,208,41,38,78
1460088652,870,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,50,23,2,208,41,38,79
1460088653,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,50,23,3,208,41,38,79
1460088654,,0,1,0,2,0,0,26,0,0,0,174,106,19,19,0,0,70,50,23,2,207,41,38,79
1460088655,,0,1,0,2,0,0,26,0,0,0,173,106,18,19,0,0,70,49,22,2,208,41,39,78
1460088656,,0,1,0,2,0,0,26,0,0,0,174,106,18,18,0,0,70,49,23,2,209,41,41,78
1460088657,,0,1,0,2,0,0,26,0,0,0,174,106,19,19,0,0,70,50,23,2,209,41,39,79
1460088658,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,49,23,2,209,42,39,79
1460088659,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,50,23,2,208,41,38,78
1460088660,,0,1,0,2,0,0,26,0,0,0,175,106,18,19,0,0,70,49,23,2,208,41,39,78
1460088661,,0,1,0,2,0,0,26,0,0,0,174,106,18,19,0,0,70,49,24,2,207,41,38,78
1460088662,,0,1,0,2,0,0,26,0,0,0,175,103,19,19,0,0,70,50,24,2,207,41,38,78
1460088663,,0,1,0,2,0,0,26,0,0,0,173,103,19,18,0,0,70,50,24,2,207,41,39,79
1460088664,,0,1,0,2,0,0,26,0,0,0,175,103,19,19,0,0,70,50,24,2,207,42,39,79
1460088665,,0,1,0,2,0,0,26,0,0,0,175,103,18,19,0,0,70,50,23,3,209,41,40,79
1460088666,,0,1,0,2,0,0,26,0,0,0,174,103,18,19,0,0,70,50,23,3,207,41,38,78
1460088667,869,0,1,0,2,0,0,26,0,0,0,174,103,18,19,0,0,70,50,23,2,207,42,39,78
1460088668,,0,1,0,2,0,0,26,0,0,0,175,103,18,19,0,0,70,50,23,2,208,42,39,78
1460088669,,0,1,0,2,0,0,26,0,0,0,175,103,18,19,0,0,70,50,23,2,207,42,36,78
1460088670,,0,1,0,2,0,0,26,0,0,0,174,103,18,19,0,0,70,50,23,3,209,42,37,80
1460088671,,0,1,0,2,0,0,26,0,0,0,176,103,19,19,0,0,70,50,23,2,207,41,35,80
