unix_ts,mains,sub1,sub2,sub3,sub4,sub5,sub6,sub7,sub8,sub9,sub10,sub11,sub12,sub13,sub14,sub15,sub16,sub17,sub18,sub19,sub20,sub21
1505368604,115,79,31,0,0,1,25,5,14,2,4,4,40,1,1,0,0,6,1,0,0,0
1505368605,,78,31,0,0,1,26,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368606,,75,30,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368607,,73,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368608,,81,31,0,0,1,18,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368609,,83,31,0,0,1,21,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368610,,80,31,0,0,1,26,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368611,,75,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368612,115,73,31,0,0,1,25,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368613,,75,31,0,0,1,23,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368614,,80,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368615,,80,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368616,,79,31,0,0,1,25,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368617,,75,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368618,,74,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368619,,72,31,0,0,1,23,5,14,2,2,4,43,1,1,0,0,6,1,0,0,0
1505368620,,79,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368621,115,81,31,0,0,0,17,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368622,,81,31,0,0,1,23,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368623,,80,31,0,0,1,26,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368624,,81,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368625,,77,31,0,0,1,26,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368626,,76,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368627,,75,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368628,,73,31,0,0,1,22,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368629,115,81,31,0,0,1,17,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368630,,81,31,0,0,1,23,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368631,,78,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368632,,74,31,0,0,1,25,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368633,,72,31,0,0,0,23,5,14,2,2,4,43,1,1,0,0,6,1,0,0,0
1505368634,,81,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368635,,84,31,0,0,0,21,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368636,114,80,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368637,,77,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368638,,72,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368639,,79,31,0,0,1,20,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368640,,81,31,0,0,1,18,4,15,2,2,4,42,1,1,0,0,6,1,0,0,0
1505368641,,82,32,0,0,1,20,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368642,,81,31,0,0,1,26,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368643,,73,30,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368644,,74,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368645,114,82,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368646,,79,31,0,0,1,20,4,15,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368647,,80,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368648,,74,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368649,,74,31,0,0,0,24,4,14,2,2,4,43,1,1,0,0,6,1,0,0,0
1505368650,,75,32,0,0,1,22,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368651,,79,31,0,0,1,21,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368652,115,81,32,0,0,0,17,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368653,,79,31,0,0,1,24,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368654,,80,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368655,,73,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368656,,73,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368657,,75,30,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368658,,82,31,0,0,1,19,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368659,,81,31,0,0,1,17,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368660,,80,31,0,0,0,24,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368661,114,76,31,0,0,1,25,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368662,,73,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368663,,71,30,0,0,1,25,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368664,,79,31,0,0,1,18,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368665,,80,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368666,,80,31,0,0,1,21,5,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368667,,79,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368668,,72,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368669,,75,31,0,0,1,23,4,14,2,2,4,42,1,1,0,0,6,1,0,0,0
1505368670,114,78,31,0,0,0,25,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368671,,80,31,0,0,1,19,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368672,,80,32,0,0,1,18,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368673,,80,31,0,0,0,25,4,14,2,2,4,35,1,1,0,0,6,1,0,0,0
1505368674,,69,32,0,0,1,26,4,14,2,2,4,35,1,1,0,0,6,1,0,0,0
1505368675,,68,31,0,0,1,25,4,14,2,2,4,36,1,1,0,0,6,1,0,0,0
1505368676,,68,32,0,0,1,26,4,15,2,2,4,36,1,1,0,0,6,1,0,0,0
1505368677,111,67,31,0,0,1,25,4,14,2,2,4,35,1,1,0,0,6,1,0,0,0
1505368678,,68,31,0,0,1,24,4,14,2,2,4,35,1,1,0,0,6,1,0,0,0
1505368679,,75,33,0,0,1,17,4,15,2,2,4,36,1,1,0,0,6,1,0,0,0
1505368680,,76,33,0,0,1,20,4,15,2,2,4,36,1,1,0,0,6,1,0,0,0
1505368681,,76,32,0,0,0,26,4,15,2,2,4,35,1,1,0,0,6,1,0,0,0
1505368682,,70,32,0,0,1,24,4,15,2,2,4,35,1,1,0,0,6,1,0,0,0
1505368683,,68,32,0,0,1,25,4,15,2,2,4,48,1,1,0,0,6,1,0,0,1
1505368684,117,79,31,0,0,1,21,4,15,2,2,4,47,1,1,0,0,6,1,0,0,0
1505368685,,86,31,0,0,1,17,5,15,2,2,4,46,1,1,0,0,6,1,0,0,0
1505368686,,86,32,0,0,1,21,5,15,2,2,4,45,1,1,0,0,6,1,0,0,1
1505368687,,85,32,0,0,1,26,4,15,2,2,4,45,1,1,0,0,6,1,0,0,0
1505368688,,80,32,0,0,1,25,4,16,2,2,4,44,1,1,0,0,6,1,0,0,0
1505368689,,77,33,0,0,1,25,4,15,2,2,4,45,1,1,0,0,6,1,0,0,0
1505368690,,79,32,0,0,1,19,4,15,2,2,4,44,1,1,0,0,6,1,0,0,0
1505368691,,83,32,0,0,1,17,4,15,2,2,4,43,1,1,0,0,6,1,0,0,0
1505368692,,84,32,0,0,1,25,4,15,2,2,4,43,1,1,0,0,6,1,0,0,0
1505368693,119,81,32,0,0,1,25,4,15,2,2,4,43,1,1,0,0,6,1,0,0,0
1505368694,,73,32,0,0,1,24,4,15,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368695,,77,33,0,0,1,18,4,15,2,2,4,42,1,1,0,0,6,1,0,0,0
1505368696,,81,31,0,0,1,19,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368697,,81,31,0,0,1,25,4,15,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368698,,76,32,0,0,1,25,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368699,,72,32,0,0,1,24,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368700,,79,32,0,0,1,18,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368701,116,80,32,0,0,1,17,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368702,,80,32,0,0,1,23,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368703,,79,31,0,0,1,26,5,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368704,,73,31,0,0,1,24,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368705,,73,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368706,,76,32,0,0,1,21,4,15,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368707,,81,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368708,115,80,31,0,0,1,23,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368709,,78,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368710,,73,31,0,0,1,25,5,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368711,,78,31,0,0,1,21,4,14,2,2,4,44,1,1,0,0,6,1,0,0,0
1505368712,,81,31,0,0,1,17,5,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368713,,81,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368714,,77,30,0,0,1,25,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368715,,72,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368716,,79,31,0,0,1,20,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368717,115,82,31,0,0,1,18,4,14,2,2,4,43,1,1,0,0,6,1,0,0,0
1505368718,,83,32,0,0,1,25,5,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368719,,76,31,0,0,1,26,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368720,,72,30,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368721,,74,30,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368722,,82,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368723,,81,31,0,0,1,19,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368724,,79,31,0,0,1,22,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368725,115,77,31,0,0,1,25,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368726,,72,31,0,0,1,25,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368727,,76,31,0,0,1,21,5,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368728,,81,31,0,0,1,19,4,14,2,2,4,40,1,1,0,0,6,1,0,0,1
1505368729,,81,31,0,0,1,18,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368730,,81,32,0,0,1,25,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368731,,77,31,0,0,1,26,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368732,,74,31,0,0,1,25,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368733,114,79,30,0,0,1,21,5,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368734,,80,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368735,,80,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368736,,77,31,0,0,1,26,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368737,,72,31,0,0,1,25,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368738,,77,31,0,0,1,17,5,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368739,,81,31,0,0,1,19,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368740,114,80,31,0,0,1,25,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368741,,76,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368742,,72,31,0,0,1,25,5,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368743,,77,31,0,0,1,19,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368744,,80,31,0,0,1,19,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368745,,80,31,0,0,1,20,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368746,,80,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368747,,75,31,0,0,1,26,5,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368748,115,72,31,0,0,1,22,4,15,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368749,,80,31,0,0,1,17,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368750,,80,30,0,0,1,16,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368751,,80,30,0,0,1,24,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368752,,80,31,0,0,1,26,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368753,,75,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368754,,75,31,0,0,1,20,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368755,,81,31,0,0,1,17,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368756,114,81,30,0,0,1,21,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368757,,78,31,0,0,1,25,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368758,,72,31,0,0,0,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368759,,76,31,0,0,1,24,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368760,,80,31,0,0,1,22,4,15,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368761,,81,31,0,0,1,17,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368762,,80,31,0,0,1,22,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368763,,78,31,0,0,1,26,5,14,2,2,4,44,1,1,0,0,6,1,0,0,0
1505368764,,73,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368765,115,73,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368766,,81,31,0,0,1,20,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368767,,80,31,0,0,1,17,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368768,,80,31,0,0,1,24,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368769,,77,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368770,,72,31,0,0,1,25,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368771,,81,31,0,0,1,20,4,14,2,2,4,42,1,1,0,0,6,1,0,0,0
1505368772,,80,31,0,0,1,17,5,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368773,115,81,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368774,,75,31,0,0,1,26,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368775,,72,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368776,,79,31,0,0,1,19,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368777,,81,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368778,,79,32,0,0,1,26,5,15,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368779,,77,31,0,0,1,26,5,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368780,115,73,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368781,,78,31,0,0,1,18,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368782,,83,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368783,,83,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368784,,76,31,0,0,0,26,4,15,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368785,,72,31,0,0,0,24,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368786,,78,31,0,0,1,19,4,14,2,2,4,40,1,1,0,0,6,1,0,0,0
1505368787,,82,31,0,0,1,17,4,14,2,2,4,41,1,1,0,0,6,1,0,0,0
1505368788,,78,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368789,,77,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368790,,73,31,0,0,1,25,4,15,2,2,4,42,1,1,0,0,4,1,0,0,0
1505368791,113,73,31,0,0,1,22,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368792,,79,30,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368793,,79,31,0,0,1,24,4,14,2,2,4,43,1,1,0,0,4,1,0,0,0
1505368794,,77,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368795,,72,31,0,0,1,25,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368796,,73,32,0,0,1,22,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368797,,79,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368798,,79,31,0,0,1,22,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368799,113,77,31,0,0,1,25,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368800,,71,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368801,,73,31,0,0,1,22,5,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368802,,80,31,0,0,1,18,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368803,,79,31,0,0,1,20,5,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368804,,75,31,0,0,1,25,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368805,113,71,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368806,,73,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368807,,81,31,0,0,1,17,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368808,,80,32,0,0,1,22,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368809,,78,31,0,0,0,26,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368810,,70,31,0,0,1,24,5,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368811,,73,31,0,0,1,22,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368812,113,79,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368813,,82,31,0,0,1,20,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368814,,78,31,0,0,1,26,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368815,,72,31,0,0,0,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368816,,72,31,0,0,1,23,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368817,,78,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368818,,78,31,0,0,1,20,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368819,,78,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368820,,73,31,0,0,1,26,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368821,114,70,31,0,0,1,25,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368822,,76,31,0,0,1,19,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368823,,80,30,0,0,1,21,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368824,,80,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368825,,77,31,0,0,1,26,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368826,,72,32,0,0,1,24,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368827,,75,31,0,0,1,19,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368828,,79,31,0,0,1,17,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368829,113,79,31,0,0,1,25,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368830,,77,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368831,,70,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368832,,73,31,0,0,1,21,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368833,,79,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368834,,79,31,0,0,1,24,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368835,,78,30,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368836,,72,30,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368837,113,72,31,0,0,1,22,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368838,,80,32,0,0,1,18,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368839,,78,31,0,0,1,22,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368840,,78,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368841,,73,30,0,0,1,26,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368842,,70,31,0,0,1,22,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368843,,78,31,0,0,1,18,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368844,,78,31,0,0,1,20,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368845,113,78,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368846,,73,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368847,,71,31,0,0,1,24,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368848,,77,31,0,0,1,17,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368849,,79,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368850,,79,31,0,0,1,20,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368851,,79,31,0,0,1,21,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368852,,78,31,0,0,0,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368853,113,74,31,0,0,1,25,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368854,,72,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368855,,76,31,0,0,1,18,4,15,2,2,4,42,1,1,0,0,4,1,0,0,0
1505368856,,80,31,0,0,1,19,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368857,,79,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368858,,79,31,0,0,1,20,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368859,,78,31,0,0,0,25,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368860,,72,31,0,0,1,26,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368861,113,70,31,0,0,1,24,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368862,,77,31,0,0,1,20,4,15,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368863,,80,31,0,0,1,17,4,14,2,2,4,35,1,1,0,0,4,1,0,0,0
1505368864,,74,30,0,0,1,24,4,14,2,2,4,35,1,1,0,0,4,1,0,0,0
1505368865,,68,31,0,0,1,25,4,14,2,2,4,35,1,1,0,0,4,1,0,0,0
1505368866,,65,31,0,0,1,25,4,14,2,2,4,36,1,1,0,0,4,1,0,0,0
1505368867,,73,31,0,0,1,22,4,14,2,2,4,36,1,1,0,0,4,1,0,0,0
1505368868,,77,32,0,0,1,17,4,15,2,2,4,35,1,1,0,0,4,1,0,0,0
1505368869,109,74,31,0,0,1,21,4,14,2,2,4,35,1,1,0,0,4,1,0,0,0
1505368870,,71,31,0,0,1,25,4,14,2,2,4,35,1,1,0,0,4,1,0,0,0
1505368871,,66,31,0,0,1,25,4,14,2,2,4,39,1,1,0,0,4,1,0,0,0
1505368872,,67,31,0,0,1,23,4,14,2,2,4,36,1,1,0,0,4,1,0,0,0
1505368873,,74,31,0,0,1,17,4,14,2,2,4,48,1,1,0,0,4,1,0,0,0
1505368874,,85,32,0,0,1,21,4,15,2,2,4,46,1,1,0,0,4,1,0,0,0
1505368875,,84,31,0,0,0,25,4,14,2,2,4,46,1,1,0,0,4,1,0,0,0
1505368876,,79,31,0,0,1,25,5,14,2,2,4,45,1,1,0,0,4,1,0,0,0
1505368877,118,75,30,0,0,1,25,4,14,2,2,4,45,1,1,0,0,4,1,0,0,0
1505368878,,74,31,0,0,1,24,4,14,2,2,4,44,1,1,0,0,4,1,0,0,0
1505368879,,75,31,0,0,1,22,5,14,2,2,4,44,1,1,0,0,4,1,0,0,0
1505368880,,85,32,0,0,1,17,5,15,2,2,4,44,1,1,0,0,4,1,0,0,0
1505368881,,83,31,0,0,1,19,4,14,2,2,4,44,1,1,0,0,4,1,0,0,0
1505368882,,81,31,0,0,0,25,4,14,2,2,4,43,1,1,0,0,4,1,0,0,0
1505368883,,77,31,0,0,1,26,4,14,2,2,4,43,1,1,0,0,4,1,0,0,0
1505368884,,72,31,0,0,1,25,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368885,115,81,31,0,0,1,19,4,14,2,2,4,42,1,1,0,0,4,1,0,0,0
1505368886,,80,31,0,0,1,17,4,15,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368887,,80,31,0,0,1,22,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368888,,77,31,0,0,1,26,5,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368889,,71,31,0,0,1,25,4,14,2,2,4,41,1,1,0,0,4,1,0,0,0
1505368890,,76,31,0,0,1,21,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
1505368891,,79,31,0,0,1,17,4,14,2,2,4,40,1,1,0,0,4,1,0,0,0
